Name,Target,Precursors,Temperature (C),Dwell Duration (h),Furnace
NSC-401,Na3.76941139Hf0.82273965Mg0.25298878Zr0.92427157Si1.92076007P1.07923993O12,"['Na2CO3', 'HfO2', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-402,Na3.37751384Y1.14884296Hf0.71663732Ti0.13451972Si0.92162416P2.07837584O12,"['Na2CO3', 'HfO2', 'TiO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-403,Na5.22197546Hf0.56136406Zr0.8704701Zn0.56816584Si2.61091873P0.38908127O12,"['Na2CO3', 'HfO2', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-404,Na5.5Al1In1Si2P1O12,"['Na2CO3', 'In2O3', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-405,Na3.3Hf1Ti1Si2P1O12,"['Na2CO3', 'HfO2', 'TiO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-406,Na4.4Nb1Zn1Si2P1O12,"['Na2CO3', 'Nb2O5', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-407,Na4.4Ti1Ga1Si2P1O12,"['Na2CO3', 'TiO2', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-408,Na5.5Y1Ga1Si2P1O12,"['Na2CO3', 'Y2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-409,Na2.2Hf1Nb1Si2P1O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-410,Na5.5Al1Ga1Si2P1O12,"['Na2CO3', 'Ga2O3', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-411,Na6.6La1Zn1Si2P1O12,"['Na2CO3', 'ZnO', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-412,Na3.3Hf1Si2Sn1P1O12,"['Na2CO3', 'HfO2', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-413,Na4.4Hf1Al1Si2P1O12,"['Na2CO3', 'HfO2', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-414,Na3.3Nb1Ga1Si2P1O12,"['Na2CO3', 'Nb2O5', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-415,Na3.3Nb1Al1Si2P1O12,"['Na2CO3', 'Nb2O5', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-416,Na6.6Zn1Ga1Si2P1O12,"['Na2CO3', 'Ga2O3', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-417,Na4.4Ga1Si2Sn1P1O12,"['Na2CO3', 'SnO2', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-418,Na3.3Hf1Si2Ge1P1O12,"['Na2CO3', 'HfO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-419,Na4.4La1Hf1Si2P1O12,"['Na2CO3', 'HfO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-420,Na3.3Zr1Al1Si1P2O12,"['Na2CO3', 'ZrO2', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-421,Na2.2Nb1Al1Si1P2O12,"['Na2CO3', 'Nb2O5', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-422,Na4.4In1Ga1Si1P2O12,"['Na2CO3', 'In2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-423,Na2.2Y1Nb1Si1P2O12,"['Na2CO3', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-424,Na4.4Y1Al1Si1P2O12,"['NH4H2PO4', 'SiO2', 'Na2CO3', 'Y2O3', 'Al2O3']",1100.0,0.2,BF
NSC-425,Na2.2La1Nb1Si1P2O12,"['Na2CO3', 'Nb2O5', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-426,Na3.3Al1Si1Ge1P2O12,"['Na2CO3', 'Al2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-427,Na1.1Hf1Nb1Si1P2O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-428,Na4.4La1Al1Si1P2O12,"['Na2CO3', 'Al2O3', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-429,Na4.4Al1In1Si1P2O12,"['Na2CO3', 'In2O3', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-430,Na5.5La1Zn1Si1P2O12,"['Na2CO3', 'ZnO', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-431,Na5.5Zn1Ga1Si1P2O12,"['Na2CO3', 'Ga2O3', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-432,Na3.3Y1Si1Sn1P2O12,"['Na2CO3', 'SnO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-433,Na4.4Y1In1Si1P2O12,"['Na2CO3', 'In2O3', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-434,Na2.2Hf1Zr1Si1P2O12,"['Na2CO3', 'HfO2', 'ZrO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-435,Na2.2Zr1Ti1Si1P2O12,"['Na2CO3', 'ZrO2', 'TiO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-436,Na2.2Hf1Si1Ge1P2O12,"['Na2CO3', 'HfO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-437,Na4.4La1In1Si1P2O12,"['Na2CO3', 'In2O3', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-438,Na5.5Mg1In1Si1P2O12,"['Na2CO3', 'MgO', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-439,Na5.5La1Mg1Si1P2O12,"['MgO', 'La2O3', 'Na2CO3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-440,Na4.4Al1Ga1Si1P2O12,"['Na2CO3', 'Ga2O3', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-441,Na4.4Zr1Zn1Si1P2O12,"['Na2CO3', 'ZrO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-442,Na3.3La1Zr1Si1P2O12,"['Na2CO3', 'ZrO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-443,Na2.2Zr1Si1Ge1P2O12,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-444,Na4.4Y1Ga1Si1P2O12,"['Na2CO3', 'Y2O3', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-445,Na4.4Hf1Mg1Si1P2O12,"['Na2CO3', 'HfO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-446,Na5.5Mg1Ga1Si1P2O12,"['Na2CO3', 'MgO', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-447,Na3.3La1Si1Sn1P2O12,"['Na2CO3', 'SnO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-448,Na5.5Y1Mg1Si1P2O12,"['Na2CO3', 'MgO', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-449,Na2.2Si1Sn1Ge1P2O12,"['Na2CO3', 'SnO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-450,Na3.3La1Ti1Si1P2O12,"['Na2CO3', 'TiO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-451,Na3.3Al1Si1Sn1P2O12,"['Na2CO3', 'SnO2', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-452,Na3.3Zr1Si2Ge1P1O12,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-453,Na5.5Mg1Ti1Si2P1O12,"['Na2CO3', 'MgO', 'TiO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-454,Na7.7Mg1Zn1Si2P1O12,"['Na2CO3', 'MgO', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-455,Na4.4La1Si2Sn1P1O12,"['Na2CO3', 'SnO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-456,Na5.5Hf1Mg1Si2P1O12,"['Na2CO3', 'HfO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-457,Na4.4Ga1Si2Ge1P1O12,"['Na2CO3', 'Ga2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-458,Na4.4Y1Si2Sn1P1O12,"['Na2CO3', 'SnO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-459,Na3.3Ti1Si2Ge1P1O12,"['Na2CO3', 'TiO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-460,Na4.4In1Si2Ge1P1O12,"['Na2CO3', 'In2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-461,Na6.6Al1Zn1Si2P1O12,"['Na2CO3', 'Al2O3', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-462,Na2.2Nb1Si2Sn1P1O12,"['Na2CO3', 'Nb2O5', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-463,Na4.4Hf1In1Si2P1O12,"['Na2CO3', 'HfO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-464,Na2.2Nb1Si2Ge1P1O12,"['Na2CO3', 'Nb2O5', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-465,Na2.2Ta1Si2Ge1P1O12,"['Ta2O5', 'GeO2', 'NH4H2PO4', 'SiO2', 'Na2CO3']",1100.0,0.2,BF
NSC-466,Na5.5Mg1Zr1Si2P1O12,"['Na2CO3', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-467,Na4.4Hf1Ga1Si2P1O12,"['Na2CO3', 'HfO2', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-468,Na2.2La1Zr1P3O12,"['Na2CO3', 'ZrO2', 'La2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-469,Na4.4Mg1In1P3O12,"['Na2CO3', 'MgO', 'In2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-470,Na3.3Zn1Sn1P3O12,"['Na2CO3', 'SnO2', 'ZnO', 'NH4H2PO4']",1100.0,0.2,BF
NSC-471,Na3.3Y1Ga1P3O12,"['Na2CO3', 'Y2O3', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-472,Na2.2La1Ge1P3O12,"['Na2CO3', 'GeO2', 'La2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-473,Na3.3Y1Al1P3O12,"['Na2CO3', 'Y2O3', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-474,Na2.2In1Sn1P3O12,"['Na2CO3', 'In2O3', 'SnO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-475,Na2.2Y1Ge1P3O12,"['Na2CO3', 'Y2O3', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-476,Na2.2Zr1Ga1P3O12,"['Na2CO3', 'ZrO2', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-477,Na4.4Mg1Ga1P3O12,"['Na2CO3', 'MgO', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-478,Na3.3In1Ga1P3O12,"['Na2CO3', 'In2O3', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-479,Na3.3Mg1Ge1P3O12,"['Na2CO3', 'MgO', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-480,Na2.2Al1Sn1P3O12,"['Na2CO3', 'SnO2', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-481,Na4.4Al1Zn1P3O12,"['Na2CO3', 'Al2O3', 'ZnO', 'NH4H2PO4']",1100.0,0.2,BF
NSC-482,Na2.2Y1Hf1P3O12,"['Na2CO3', 'HfO2', 'Y2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-483,Na1.1Nb1Ga1P3O12,"['Na2CO3', 'Nb2O5', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-484,Na7.7Al1Zn1Si3O12,"['Na2CO3', 'Al2O3', 'ZnO', 'SiO2']",1100.0,0.2,BF
NSC-485,Na5.5Zr1Ga1Si3O12,"['Na2CO3', 'ZrO2', 'Ga2O3', 'SiO2']",1100.0,0.2,BF
NSC-486,Na6.6La1Y1Si3O12,"['Na2CO3', 'Y2O3', 'La2O3', 'SiO2']",1100.0,0.2,BF
NSC-487,Na6.6In1Ga1Si3O12,"['Na2CO3', 'In2O3', 'Ga2O3', 'SiO2']",1100.0,0.2,BF
NSC-488,Na6.6Y1In1Si3O12,"['Na2CO3', 'In2O3', 'Y2O3', 'SiO2']",1100.0,0.2,BF
NSC-489,Na3.3Ta1Ti1Si3O12,"['Na2CO3', 'Ta2O5', 'TiO2', 'SiO2']",1100.0,0.2,BF
NSC-490,Na5.5In1Si3Sn1O12,"['Na2CO3', 'In2O3', 'SnO2', 'SiO2']",1100.0,0.2,BF
NSC-491,Na3.3Hf1Nb1Si3O12,"['HfO2', 'Nb2O5', 'SiO2', 'Na2CO3']",1100.0,0.2,BF
NSC-492,Na5.5Ta1Zn1Si3O12,"['Na2CO3', 'Ta2O5', 'ZnO', 'SiO2']",1100.0,0.2,BF
NSC-493,Na4.4Nb1Ga1Si3O12,"['Na2CO3', 'Nb2O5', 'Ga2O3', 'SiO2']",1100.0,0.2,BF
NSC-494,Na8.8Mg1Zn1Si3O12,"['Na2CO3', 'MgO', 'ZnO', 'SiO2']",1100.0,0.2,BF
NSC-495,Na5.5Al1Si3Ge1O12,"['Na2CO3', 'Al2O3', 'GeO2', 'SiO2']",1100.0,0.2,BF
NSC-496,Na5.5Hf1Ga1Si3O12,"['Na2CO3', 'HfO2', 'Ga2O3', 'SiO2']",1100.0,0.2,BF
NSC-497,Na5.5La1Zr1Si3O12,"['Na2CO3', 'ZrO2', 'La2O3', 'SiO2']",1100.0,0.2,BF
NSC-498,Na6.6Y1Al1Si3O12,"['Na2CO3', 'Y2O3', 'Al2O3', 'SiO2']",1100.0,0.2,BF
NSC-499,Na5.5Zr1Al1Si3O12,"['ZrO2', 'Al2O3', 'SiO2', 'Na2CO3']",1100.0,0.2,BF
NSC-500,Na3.74906577Y0.40824161Hf1.59175839Si2P1O12,"['Na2CO3', 'HfO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-501,Na2.87355257Y0.80616026Nb1.19383974Si2P1O12,"['Na2CO3', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-502,Na2.66615539Ta1.28811118In0.71188882Si2P1O12,"['Na2CO3', 'Ta2O5', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-503,Na4.65328277Zn0.61512853Si2Sn1.38487147P1O12,"['Na2CO3', 'SnO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-504,Na2.41047956Ta0.80865495Si2Sn1.19134505P1O12,"['Na2CO3', 'Ta2O5', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-505,Na3.81613976Ti1.53078204In0.46921796Si2P1O12,"['Na2CO3', 'TiO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-506,Na3.42190353Y1.0554107Nb0.9445893Si2P1O12,"['Na2CO3', 'Nb2O5', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-507,Na1.66671112Ti0.51519193Nb1.48480807Si2P1O12,"['Na2CO3', 'Nb2O5', 'TiO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-508,Na4.27735563Y0.88850512Hf1.11149488Si2P1O12,"['Na2CO3', 'HfO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-509,Na2.9849319Ta1.42880852Zn0.57119148Si2P1O12,"['Na2CO3', 'Ta2O5', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-510,Na3.56175386Ti1.76204195In0.23795805Si2P1O12,"['Na2CO3', 'TiO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-511,Na3.89514292Zr1.45896098Al0.54103902Si2P1O12,"['Na2CO3', 'ZrO2', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-512,Na4.23414592Al0.84922356Si2Ge1.15077644P1O12,"['Na2CO3', 'Al2O3', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-513,Na3.3Si2Sn0.21843721Ge1.78156279P1O12,"['Na2CO3', 'SnO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-514,Na2.01717143Ta1.5831039In0.4168961Si2P1O12,"['Na2CO3', 'Ta2O5', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-515,Na3.75719636La0.41563305Zr1.58436695Si2P1O12,"['Na2CO3', 'ZrO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-516,Na2.53131043Ti0.6988087Al1.3011913P3O12,"['Na2CO3', 'TiO2', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-517,Na1.95437808Nb0.61164633Al1.38835367P3O12,"['Na2CO3', 'Nb2O5', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-518,Na1.88840422Zr1.28326889Al0.71673111P3O12,"['Na2CO3', 'ZrO2', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-519,Na0.6008902Ta1.22686809Al0.77313191P3O12,"['Na2CO3', 'Ta2O5', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-520,Na1.89000915Ti1.28180986Ga0.71819014P3O12,"['Na2CO3', 'TiO2', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-521,Na1.57872534Ti1.56479515In0.43520485P3O12,"['Na2CO3', 'TiO2', 'In2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-522,Na1.88456747Ti1.64337842Zn0.35662158P3O12,"['Na2CO3', 'TiO2', 'ZnO', 'NH4H2PO4']",1100.0,0.2,BF
NSC-523,Na1.35985724Ti1.76376615In0.23623385P3O12,"['Na2CO3', 'TiO2', 'In2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-524,Na2.18456196Ti1.01403458Ga0.98596542P3O12,"['Na2CO3', 'TiO2', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-525,Na0.18087434Ta0.83556878Ti1.16443122P3O12,"['Na2CO3', 'Ta2O5', 'TiO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-526,Na1.50325152Ti1.63340771In0.36659229P3O12,"['Na2CO3', 'TiO2', 'In2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-527,Na1.55457249Mg0.80441591Ta1.19558409P3O12,"['Na2CO3', 'Ta2O5', 'MgO', 'NH4H2PO4']",1100.0,0.2,BF
NSC-528,Na1.87038582Ga0.70035075Ge1.29964925P3O12,"['Na2CO3', 'Ga2O3', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-529,Na1.90993052Ga0.73630047Ge1.26369953P3O12,"['Ga2O3', 'GeO2', 'NH4H2PO4', 'Na2CO3']",1100.0,0.2,BF
NSC-530,Na2.08199021Hf1.10728162Ga0.89271838P3O12,"['Na2CO3', 'HfO2', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-531,Na0.34701913La0.65773597Ta1.34226403P3O12,"['Na2CO3', 'Ta2O5', 'La2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-532,Na2.02288492Ta0.58050685Al1.41949315P3O12,"['Na2CO3', 'Ta2O5', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-533,Na1.35985724Ti1.76376615In0.23623385P3O12,"['Na2CO3', 'TiO2', 'In2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-534,Na1.30447926Ti1.81410976Ga0.18589024P3O12,"['Na2CO3', 'TiO2', 'Ga2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-535,Na0.58457748Ta0.46856593Ti1.53143407P3O12,"['Na2CO3', 'Ta2O5', 'TiO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-536,Na1.43361405Ti1.6967145In0.3032855P3O12,"['Na2CO3', 'TiO2', 'In2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-537,Na1.87038585Ga0.70035077Ge1.29964923P3O12,"['Na2CO3', 'Ga2O3', 'GeO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-538,Na3.3Hf1.80684102Si2Ge0.19315898P1O12,"['Na2CO3', 'HfO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-539,Na2.2Hf1.81342179Zr0.18657821Si1P2O12,"['Na2CO3', 'HfO2', 'ZrO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-540,Na2.2Zr1.80774169Ti0.19225831Si1P2O12,"['Na2CO3', 'ZrO2', 'TiO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-541,Na2.45726866La0.2338806Zr1.7661194Si1P2O12,"['Na2CO3', 'ZrO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-542,Na2.2Zr1.81435144Si1Ge0.18564856P2O12,"['Na2CO3', 'ZrO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-543,Na3.8945501Hf1.72974996Mg0.27025004Si2P1O12,"['Na2CO3', 'HfO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-544,Na5.07320356Mg0.80600162Zr1.19399838Si2P1O12,"['Na2CO3', 'ZrO2', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-545,Na2.47020455In1.2456405Sn0.7543595P3O12,"['Na2CO3', 'In2O3', 'SnO2', 'NH4H2PO4']",1100.0,0.2,BF
NSC-546,Na2.95763953Ti1.6556184Zn0.3443816Si1P2O12,"['Na2CO3', 'TiO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-547,Na1.25801082Zr1.1436462Ta0.8563538Si1P2O12,"['Na2CO3', 'ZrO2', 'Ta2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-548,Na3.23367326Zn0.46985148Si1Sn1.53014852P2O12,"['Na2CO3', 'SnO2', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-549,Na2.12137293Ta1.03573958Al0.96426042Si1P2O12,"['Na2CO3', 'Ta2O5', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-550,Na1.73014773Nb1.21356921In0.78643079Si1P2O12,"['Na2CO3', 'Nb2O5', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-551,Na3.12642362Hf1.15779671In0.84220329Si1P2O12,"['Na2CO3', 'HfO2', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-552,Na1.50628462Mg0.45644989Ta1.54355011Si1P2O12,"['Na2CO3', 'Ta2O5', 'MgO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-553,Na2.84038812Ga0.58217102Si1Sn1.41782898P2O12,"['Na2CO3', 'SnO2', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-554,Na2.53654356Nb0.84702565Ga1.15297435Si1P2O12,"['Na2CO3', 'Nb2O5', 'Ga2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-555,Na2.2Hf0.85397743Si1Sn1.14602257P2O12,"['Na2CO3', 'HfO2', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-556,Na1.00049079Zr0.90953708Nb1.09046292Si1P2O12,"['Na2CO3', 'ZrO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-557,Na1.08302611Nb1.67181027Zn0.32818973Si1P2O12,"['Na2CO3', 'Nb2O5', 'ZnO', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-558,Na1.9972804Ta1.09214527In0.90785473Si1P2O12,"['Na2CO3', 'Ta2O5', 'In2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-559,Na3.0308787Y0.75534427Hf1.24465573Si1P2O12,"['Na2CO3', 'HfO2', 'Y2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-560,Na2.2Hf0.65797914Ti1.34202086Si1P2O12,"['Na2CO3', 'HfO2', 'TiO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-561,Na3.04702442Ti1.2299778Al0.7700222Si1P2O12,"['Na2CO3', 'TiO2', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-562,Na3.09542729Hf1.81402481Nb0.18597519Si2P1O12,"['Na2CO3', 'HfO2', 'Nb2O5', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-563,Na3.5025384Hf1.81587418Al0.18412582Si2P1O12,"['Na2CO3', 'HfO2', 'Al2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-564,Na3.52323651La0.20294228Hf1.79705772Si2P1O12,"['Na2CO3', 'HfO2', 'La2O3', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-565,Na2.2Hf1.82474898Si1Ge0.17525102P2O12,"['Na2CO3', 'HfO2', 'GeO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-566,Na3.3Si2Sn2P1O12,"['Na2CO3', 'SnO2', 'NH4H2PO4', 'SiO2']",1100.0,0.2,BF
NSC-567,Na1.28711693La0.1701063Zr1.8298937P3O12,"['Na2CO3', 'ZrO2', 'La2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-568,Na2.20000086Al1.00000078Sn0.99999922P3O12,"['Na2CO3', 'SnO2', 'Al2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-569,Na3.03068665Y1.75516968Hf0.24483032P3O12,"['Na2CO3', 'HfO2', 'Y2O3', 'NH4H2PO4']",1100.0,0.2,BF
NSC-570,Na4.61959604Zr1.80036724Ga0.19963276Si3O12,"['Na2CO3', 'ZrO2', 'Ga2O3', 'SiO2']",1100.0,0.2,BF
